id,word_id,translation,part_of_speech,confidence
252,135,reptile nounclass of animals,adjective,high
253,136,bridge,noun,high
254,136,bridge GlosbeResearch,noun,high
255,137,carpenter,noun,high
256,137,carpenter TraverseGPAware,noun,high
257,138,barber,noun,high
258,138,barber TraverseGPAware,noun,high
259,139,bridge,verb,high
260,139,pier,noun,high
261,139,pier TraverseGPAware,noun,high
262,140,bridge,noun,high
263,140,pier,noun,high
264,140,pier TraverseGPAware,noun,high
265,141,barber,noun,high
266,141,barber TraverseGPAware,noun,high
267,142,wind,verb,high
268,142,wind GlTrav3,verb,high
269,143,reactor,noun,high
270,143,reactor TraverseGPAware,noun,high
271,144,brain,verb,high
272,144,brain Mallow82,verb,high
273,144,wind,verb,high
274,145,air,verb,high
275,146,oxygen,noun,high
276,146,oxygennounchemical elementen.wiktionary2016,noun,high
277,147,neat,adjective,high
278,148,parameter query,noun,high
279,149,abstract,noun,high
280,150,air,noun,high
281,150,atmosphere,noun,high
282,150,atmosphere Glosbe Research,noun,high
283,150,breeze,noun,high
284,150,breeze Glosbe Research,noun,high
285,150,window,noun,medium
286,151,wind,verb,high
287,151,wind nounborabi,verb,high
288,152,blind,adjective,high
289,153,mammal,noun,high
290,153,mammalnounclass of tetrapods,noun,high
291,154,hate speech,noun,high
292,155,blind,adjective,high
293,156,mammal,noun,high
294,157,fatigue,noun,high
295,157,fatigue TraverseGPAware,noun,high
296,158,agate adverbchalcedony variety,noun,high
297,159,agate adverbchalcedony variety,noun,high
298,160,basket,noun,high
299,160,basket GlosbeResearch,noun,high
300,160,wasp,noun,high
301,160,wasp GlTrav3,noun,high
302,161,Trojan downloader,noun,high
303,162,iron griddle,noun,high
304,162,iron pan,noun,high
305,163,corn,noun,high
306,163,maize,noun,high
307,164,White star apple,phrase,high
308,165,rhinocerosen,noun,high
309,167,waiter,noun,high
310,167,waiter GlTrav3,noun,high
311,167,waitress,verb,high
312,167,waitress GlTrav3,noun,high
313,168,placeholder,noun,high
314,169,picture placeholder,noun,high
315,170,Federal Capital Territory,phrase,high
316,171,ensemble of buildings,phrase,high
317,171,compound,noun,medium
318,172,compound,adjective,high
319,173,cashier,verb,high
320,173,cashier nounone who takes moneyborabi,verb,high
321,174,recipient,noun,high
322,175,seductive,adjective,high
323,175,seductive GlTrav3,adjective,high
324,176,placeholder,noun,high
325,177,boubou,noun,high
326,177,man's outer garment,phrase,high
327,177,man's outer garmentborabi,phrase,high
328,178,boubou,noun,high
329,178,man's outer garment,phrase,high
330,178,man's outer garmentborabi,phrase,high
331,179,African star apple,phrase,high
332,180,ability,noun,high
333,180,authority,noun,high
334,180,capacity,noun,high
335,180,"Authentic, Energetic, Reflective, and Open",phrase,medium
336,180,paralysis,verb,medium
337,180,political power,noun,medium
338,180,seize,noun,medium
339,180,state power,noun,medium
340,180,system rating,verb,medium
341,180,turbulence force,noun,medium
342,180,volume,noun,medium
343,181,battery life,noun,high
344,182,turbulence force,noun,high
345,183,state power,noun,high
346,184,volume,noun,high
347,185,political power,noun,high
348,186,capacity,noun,high
349,186,capacity TraverseGPAware,noun,high
350,187,impact,noun,high
351,187,impact TraverseGPAware,noun,high
352,188,energy,noun,high
353,188,energy TraverseGPAware,noun,high
354,189,capability,noun,high
355,189,capability TraverseGPAware,noun,high
356,190,production company,noun,high
357,191,gourd,noun,high
358,191,gourdnounborabi,noun,high
359,192,area,noun,high
360,192,local,adjective,high
361,192,region,noun,high
362,192,vicinity,noun,high
363,192,drop area,noun,medium
364,192,filter area,noun,medium
365,192,regional organization,noun,medium
366,192,system control area,phrase,medium
367,192,time zone,noun,medium
368,193,filter area,noun,high
369,194,time zone,noun,high
370,195,system control area,phrase,high
371,196,status area,noun,high
372,197,drop area,noun,high
373,198,notification area,noun,high
374,199,form region,noun,high
375,200,central business district,noun,high
376,200,city centre,noun,high
377,200,downtown,noun,high
378,201,audio waveform,noun,high
379,202,umbrella,noun,high
380,203,umbrella,noun,high
381,203,umbrella TraverseGPAware,noun,high
382,204,color space conversion,phrase,high
383,205,speaker fill,noun,high
384,206,midwife,verb,high
385,207,basket,noun,high
386,207,basketnouncontaineren.wiktionary2016,noun,high
387,208,òga,noun,high
388,208,ògaNounBoth,noun,high
389,209,barber,noun,high
390,209,barber GlosbeResearch,noun,high
391,210,desert,noun,high
392,210,jungle,noun,high
393,210,wilderness,noun,high
394,210,hiker,noun,medium
395,211,start time,noun,high
396,211,start timeinfimum of a temporal interval,phrase,high
397,212,end time,noun,high
398,213,clock,noun,high
399,213,watch,verb,high
400,213,watch GlTrav3,noun,high
401,213,beak,noun,medium
402,213,fifteen past four in the afternoon,phrase,medium
403,213,twenty past one in the afternoon,phrase,medium
404,214,twenty past one in the afternoon,phrase,high
405,215,fifteen past four in the afternoon,phrase,high
406,216,can,noun,high
407,216,canister,noun,high
408,216,canister TraverseGPAware,noun,high
409,216,tin,noun,high
410,217,giraffeen,noun,high
411,218,colt,verb,high
412,218,colt Stephen Ogunbiyi,verb,high
413,219,chameleon,noun,high
414,219,July,adverb,medium
415,220,tongue,noun,high
416,220,tongue GlTrav3,noun,high
417,221,waste,noun,high
418,221,waste TraverseGPAware,noun,high
419,222,Miser,noun,high
420,222,stinginess,noun,high
421,223,Miser,noun,high
422,223,stinginess,noun,high
423,224,farmhouse,noun,high
424,224,farmhouse TraverseGPAware,noun,high
425,225,tongue,noun,high
426,226,protester,noun,high
427,227,tongue,noun,high
428,228,isometric,adjective,high
429,229,world,noun,high
430,229,world GlTrav3,noun,high
431,230,dogen,noun,high
432,232,parasite,noun,high
433,232,parasite GlosbeResearch,noun,high
434,233,bankrupt,noun,high
435,233,bankrupt TraverseGPAware,noun,high
436,234,heir,noun,high
437,234,inheritor,noun,high
438,235,heirloom,noun,high
439,235,heirloom TraverseGPAware,noun,high
440,236,ASEAN,noun,high
441,237,Trojan dropper,noun,high
442,238,dog,noun,high
443,238,dogen.wiktionary.org,noun,high
444,238,doggy,noun,high
445,238,hound,noun,high
446,238,hound Wikisanakirja,noun,high
447,238,abeti aja cap,phrase,medium
448,238,bark,noun,medium
449,238,kennel,noun,medium
450,238,rabies,verb,medium
451,239,compost,verb,high
452,239,fertiliser,verb,high
453,239,manure,verb,high
454,239,fertilizer,noun,medium
455,240,fertilizer,noun,high
456,240,fertilizer Stephen Ogunbiyi,noun,high
457,241,callout,noun,high
458,241,anchor,noun,medium
459,242,anchor,verb,high
460,243,personalization,noun,high
461,243,Shape Client,noun,medium
462,244,conditional,adjective,high
463,244,conditional expression,noun,medium
464,244,conditional formatting,verb,medium
465,245,schema,noun,high
466,246,repetition,verb,high
467,246,replica,verb,high
468,247,clipboard,noun,high
469,248,hornbill,noun,high
470,248,hornbill Steven Kueberuwa,noun,high
471,250,cancer,noun,high
472,250,cancer TraverseGPAware,noun,high
473,251,bean Cake,noun,high
474,251,bean CakeIfedayo H Ayeni,phrase,high
475,252,over indulgence,verb,high
476,253,bull,noun,high
477,253,bull GlosbeResearch,noun,high
478,254,gingivitis,noun,high
479,255,painter,noun,high
480,255,painter TraverseGPAware,noun,high
481,256,crab,verb,high
482,257,reader,noun,high
483,258,academy,noun,high
484,258,academynouninstitution of higher learning,noun,high
485,259,activity,noun,high
486,259,activity TraverseGPAware,noun,high
487,260,page,noun,high
488,260,page TraverseGPAware,noun,high
489,260,side,noun,high
490,261,international,adjective,high
491,261,international organization,noun,medium
492,261,International System of Units,phrase,medium
493,261,World Wide Web,phrase,medium
494,262,fox,noun,high
495,262,fox TraverseGPAware,noun,high
496,262,hyena,noun,high
497,262,hyena Timmy,noun,high
498,262,panther,noun,high
499,262,panther TraverseGPAware,noun,high
500,262,vixen,noun,high
501,263,gourd,noun,high
502,264,News Banner,noun,high
503,265,small but feisty,phrase,high
504,266,scorpionen,noun,high
505,267,racist,noun,high
506,267,racist GlosbeResearch,noun,high
507,268,page,noun,high
508,268,side,noun,high
509,269,student,noun,high
510,270,student,noun,high
511,270,high school teacher,phrase,medium
512,271,male,adjective,high
513,271,male nounhuman who,adjective,high
514,271,primate,noun,medium
515,271,wild boar,noun,medium
516,272,bullen,noun,high
517,273,boaren,noun,high
518,274,wild boar,noun,high
519,275,roosteren,noun,high
520,276,blogger,noun,high
521,277,cover letter,noun,high
522,278,vocalist,noun,high
523,278,conducting,verb,medium
524,278,conductor,noun,medium
525,279,primate,noun,high
526,280,browsing history,noun,high
527,281,change history,noun,high
528,281,"change historyIn a shared file, information that",phrase,high
529,282,every evening,verb,high
530,282,nightclub,noun,medium
531,283,vibrant,adjective,high
532,283,vibrant Sara Corravo,adjective,high
533,284,beige,noun,high
534,284,beigenouncolouren.wiktionary2016,noun,high
535,285,server administrator,noun,high
536,286,elder,verb,high
537,287,porter,noun,high
538,287,porter GlosbeResearch,noun,high
539,288,opportunity,noun,high
540,288,opportunity TraverseGPAware,noun,high
541,289,contact list,noun,medium
542,289,Quick Contacts,verb,medium
543,289,Windows Contacts,verb,medium
544,290,coworkers,noun,high
545,291,coworkers,noun,high
546,292,administrator,noun,high
547,293,administrator,noun,high
548,293,supervisor,noun,high
549,293,computer administrator,noun,medium
550,293,network administrator,noun,medium
551,293,system administrator,noun,medium
552,294,network administrator,noun,high
553,295,computer administrator,noun,high
554,296,system administrator,noun,high
555,297,manager,noun,high
556,297,manager TraverseGPAware,noun,high
557,298,hermit,noun,high
558,298,hermit GlosbeResearch,noun,high
559,299,private,adjective,high
560,299,Personal Address Book,phrase,medium
561,299,Personal Area Network,phrase,medium
562,299,personal settings,verb,medium
563,299,personal vault,noun,medium
564,299,personal view,noun,medium
565,299,Private Communication Technology,phrase,medium
566,300,automatic,adjective,high
567,300,autoformat,noun,medium
568,300,automatically save,noun,medium
569,300,Math Autocorrect,noun,medium
570,300,Office Auto-Revisions,verb,medium
571,300,offline instant message,phrase,medium
572,301,Math Autocorrect,noun,high
573,302,automatic,adjective,high
574,302,Offline,noun,high
575,302,Auto-recover,noun,medium
576,303,automatic,adjective,high
577,303,Offline,noun,high
578,303,Auto-recover,noun,medium
579,304,offline,adjective,high
580,304,offline Help,noun,medium
581,304,offline mode,noun,medium
582,305,wired,adjective,high
583,305,Wired Equivalent Privacy,phrase,medium
584,306,manual,noun,high
585,306,manual Pertaining to a process that,noun,high
586,307,labourer,noun,high
587,307,system health agent,phrase,medium
588,308,system health agent,phrase,high
589,309,hero,noun,high
590,309,hero TraverseGPAware,noun,high
591,310,acrobat,noun,high
592,310,acrobat TraverseGPAware,noun,high
593,311,stubbourn person,noun,high
594,311,stubbourn person Alágídíkọ́ ni míI'm notstubbourn,noun,high
595,312,chameleon,noun,high
596,313,chairperson,noun,high
597,314,ruler,verb,high
598,315,authority,noun,high
599,315,authority organ,noun,high
600,315,authority organentity that acts in a legal sense,phrase,high
601,315,executive,noun,high
602,315,official,noun,high
603,315,executive branch,noun,medium
604,315,public authority,noun,medium
605,316,public authority,noun,high
606,317,favorite,noun,high
607,318,care,noun,high
608,318,concern,noun,high
609,318,solicitude,noun,high
610,318,solicitude GlTrav3,noun,high
611,318,case,noun,medium
612,319,case,noun,high
613,320,conflict,noun,high
614,321,garlic,verb,high
615,322,we would have,phrase,high
616,322,we would haveÀ bá tilò óWe would haveused it,phrase,high
617,323,field,noun,high
618,324,arrival,noun,high
619,324,arrival GlosbeResearch,noun,high
620,325,abnormal,adjective,high
621,325,abnormal TraverseGPAware,adjective,high
622,326,bog,noun,high
623,326,marsh,noun,high
624,326,marsh TraverseGPAware,noun,high
625,326,mud,noun,high
626,326,mud GlosbeResearch,noun,high
627,327,blemish,noun,high
628,328,fate,noun,high
629,328,fate TraverseGPAware,noun,high
630,329,Top result,noun,high
631,330,or,conjunction,high
632,331,one who,noun,high
633,331,one who is born and dies,phrase,high
634,331,stillborn baby,noun,high
635,332,screen,noun,high
636,332,screen TraverseGPAware,noun,high
637,332,defence,noun,medium
638,332,economic security,noun,medium
639,332,public security,noun,medium
640,332,security,noun,medium
641,333,defence,noun,high
642,333,defence TraverseGPAware,noun,high
643,334,care,noun,high
644,335,property,noun,high
645,336,shortcut,noun,high
646,336,keyboard shortcut,noun,medium
647,336,shortcut key,noun,medium
648,336,shortcut menu,noun,medium
649,337,keyboard shortcut,noun,high
650,338,abuse,noun,high
651,338,blemish,noun,high
652,338,failure,noun,high
653,338,failure TraverseGPAware,noun,high
654,339,actual work,noun,high
655,340,whale,noun,high
656,341,flaw,noun,high
657,341,flaw TraverseGPAware,noun,high
658,342,younger sibling,verb,high
659,342,sibling,verb,medium
660,343,sister,noun,high
661,343,younger sister,noun,high
662,344,candle,noun,high
663,344,candle TraverseGPAware,noun,high
664,344,fire,adjective,high
665,344,fire Glosbe Research,noun,high
666,345,return,verb,high
667,345,return nounborabi,verb,high
668,345,back up,noun,medium
669,345,backup,noun,medium
670,345,backup copy,noun,medium
671,345,backup file,noun,medium
672,345,Windows Backup,noun,medium
673,345,Windows System Image Backup,phrase,medium
674,346,Red-eyed dove,noun,high
675,347,Red-eyed Dove,noun,high
676,348,color ramp,noun,high
677,349,chemical compound,noun,high
678,350,cutlass,verb,high
679,351,monarchy,noun,high
680,352,accumulation,noun,high
681,352,accumulation TraverseGPAware,noun,high
682,353,bat,noun,high
683,354,bat,noun,high
684,354,bat TraverseGPAware,noun,high
685,355,private,adjective,high
686,355,private Pertaining to an item that,adjective,high
687,355,virtual private network,phrase,medium
688,356,nature,verb,high
689,356,natural pencil,noun,medium
690,357,nature,noun,high
691,357,natural pencil,noun,medium
692,358,damage,noun,high
693,359,payment,noun,high
694,359,payment TraverseGPAware,noun,high
695,360,default value,noun,high
696,361,accident,noun,high
697,361,accident TraverseGPAware,noun,high
698,362,agreement,noun,high
699,362,contract,noun,high
700,362,indenture,verb,high
701,362,indenture GlosbeResearch,noun,high
702,362,pact,noun,high
703,362,license terms,verb,medium
704,362,Microsoft Software License Terms,phrase,medium
705,363,Microsoft Software License Terms,phrase,high
706,364,license terms,verb,high
707,365,electric charge,noun,high
708,365,electric chargenounphysical,noun,high
709,366,enigma,noun,high
710,366,mystery,noun,high
711,366,riddle,noun,high
712,367,tasty,adjective,high
713,367,tasty TraverseGPAware,adjective,high
714,368,Hold,noun,high
715,369,Internet address,noun,high
716,370,address,verb,high
717,370,absolute address,verb,medium
718,370,address bar,noun,medium
719,370,Address Book,noun,medium
720,370,Global Address List,phrase,medium
721,370,return address,verb,medium
722,370,Shared Address Information,phrase,medium
723,370,virtual address,verb,medium
724,371,return address,noun,high
725,372,home address,noun,high
726,372,home address The postal address at which a person,noun,high
727,373,machine address,verb,high
728,374,mailing address,noun,high
729,374,mailing list,noun,medium
730,375,virtual address,noun,high
731,376,foreign address,verb,high
732,377,event address,verb,high
733,378,e-mail address,noun,high
734,379,absolute address,noun,high
735,380,real address,verb,high
736,381,neighborhood,noun,high
737,381,chart area,noun,medium
738,382,chart area,noun,high
739,383,prayer,noun,high
740,383,mass,noun,medium
741,384,embedded audio clip,phrase,high
742,385,only,conjunction,high
743,386,only,conjunction,high
744,386,only TraverseGPAware,conjunction,high
745,387,feature,noun,high
746,388,ancestor element,noun,high
747,389,child element,noun,high
748,389,"child elementIn a tree structure, an element that",phrase,high
749,390,television,noun,high
750,390,televisionnounmediumen.wiktionary2016,noun,high
751,391,Slide Show,noun,high
752,392,add-on,noun,high
753,392,additional,adjective,high
754,392,additive,noun,high
755,392,supplement,noun,high
756,392,add-in,noun,medium
757,392,additional display,noun,medium
758,392,service pack,noun,medium
759,392,software upgrade,noun,medium
760,392,update list,noun,medium
761,393,additional display,noun,high
762,393,additional displayMicrosoftLanguagePortal,adjective,high
763,394,software upgrade,noun,high
764,395,add-in,noun,high
765,396,notebook,noun,high
766,396,secure note,noun,medium
767,396,subnotebook,noun,medium
768,397,secure note,noun,high
769,398,comparison,noun,high
770,398,metaphor,noun,medium
771,398,simile,noun,medium
772,399,simile,noun,high
773,400,metaphor,noun,high
774,401,diacritic,noun,high
775,401,composite character,noun,medium
776,402,particular,adjective,high
777,402,particular TraverseGPAware,adjective,high
778,403,character map,noun,high
779,404,Character Map,noun,high
780,405,valley,noun,high
781,405,color space,noun,medium
782,406,color space,noun,high
783,406,color space The three-dimensional space that,noun,high
784,407,target,noun,high
785,407,input focus,verb,medium
786,407,new year's resolution,phrase,medium
787,408,input focus,verb,high
788,408,input focusThe location where the user,phrase,high
789,409,new year's resolution,phrase,high
790,410,virtual,adjective,high
791,411,valley,noun,high
792,412,except,verb,high
793,412,except adpositionborabi,verb,high
794,413,albino,adjective,high
795,414,alarm,noun,high
796,414,alarm GlosbeResearch,noun,high
797,415,mistletoe,noun,high
798,415,mistletoe Stephen Ogunbiyi,noun,high
799,416,moth,verb,high
800,416,moth Remile Talleyrand,verb,high
801,417,American Standard Code for Information Interchange,noun,high
802,418,dawn,noun,high
803,418,morning twilight,noun,high
804,419,dawn,verb,high
805,419,morning twilight,verb,high
806,420,fiancée,noun,high
807,421,approval,noun,high
808,421,approval GlosbeResearch,noun,high
809,421,validation,noun,high
810,422,armchair,noun,high
811,422,chair,noun,high
812,422,easy chair,noun,high
813,422,easy chair Glosbe Research,noun,high
814,423,antelope,noun,high
815,423,antelope GlosbeResearch,noun,high
816,424,herb brew,noun,high
817,424,herb brewborabi,noun,high
818,424,catastrophe,noun,medium
819,425,catastrophe,noun,high
820,425,catastrophe GlosbeResearch,noun,high
821,426,coconut,noun,high
822,426,coconut GlosbeResearch,noun,high
823,427,adult,adjective,high
824,427,adulthood,noun,medium
825,427,prime minister,noun,medium
826,428,corn,noun,high
827,428,indian corn,noun,high
828,428,indian cornGlosbeResearch,noun,high
829,428,maize,noun,high
830,428,mealies,noun,high
831,428,mealies GlosbeResearch,noun,high
832,429,community,noun,high
833,430,community,noun,high
834,431,adult,adjective,high
835,431,elder,adjective,high
836,432,balcony,noun,high
837,432,balcony TraverseGPAware,noun,high
838,432,courtyard,noun,high
839,432,patio,noun,high
840,433,rainflood,noun,high
841,433,rainfloodborabi,noun,high
842,434,tank,noun,high
843,434,tank TraverseGPAware,noun,high
844,435,collective,adjective,high
845,435,organization,noun,high
846,435,international organization,noun,medium
847,435,nonprofit organization,noun,medium
848,435,political organization,noun,medium
849,435,regional organization,noun,medium
850,435,type of organisation,phrase,medium
851,435,World Trade Organization,phrase,medium
852,436,regional organization,noun,high
853,437,international organization,noun,high
854,438,nonprofit organization,noun,high
855,439,assembly,noun,high
856,440,archipelago,noun,high
857,441,political organization,noun,high
858,442,UN,noun,high
859,442,United Nations,noun,high
860,442,UNnoun,noun,high
861,443,UN,noun,high
862,443,united nations,verb,high
863,443,UNnoun,noun,high
864,444,intergovernmental organization,noun,high
865,445,government organization,noun,high
866,445,government organizationany organization that,phrase,high
867,446,world trade organization,phrase,high
868,447,World Trade Organization,phrase,high
869,448,"accident, misfortune, mishapen",phrase,high
870,449,accident,noun,high
871,449,accident GlosbeResearch,noun,high
872,450,fictional universe,noun,high
873,451,miracle berry,noun,high
874,451,miracle berryen,noun,high
875,452,brain,verb,high
876,452,brain Mallow82,verb,high
877,452,space,noun,high
878,452,space TraverseGPAware,verb,high
879,452,universe,noun,high
880,452,world,verb,high
881,452,earth sciences,verb,medium
882,452,world economy,noun,medium
883,452,World Trade Organization,phrase,medium
884,452,world war,noun,medium
885,453,brain,verb,high
886,453,brain Mallow82,verb,high
887,453,space,noun,high
888,453,space TraverseGPAware,verb,high
889,453,universe,noun,high
890,453,world,verb,high
891,453,earth sciences,verb,medium
892,453,world economy,noun,medium
893,453,World Trade Organization,phrase,medium
894,453,world war,noun,medium
895,454,rhino,noun,high
896,454,rhinoceros,noun,high
897,455,river basin,noun,high
898,456,domain,noun,high
899,456,Active Directory Domain Services,phrase,medium
900,456,domain controller,noun,medium
901,457,release,verb,high
902,457,single,noun,medium
903,458,minimum installation,noun,high
904,459,Picture Presentation,noun,high
905,460,page layout,noun,high
906,461,page setup,noun,high
907,462,Windows Setup,noun,high
908,463,cross,noun,high
909,464,laptop,noun,high
910,464,laptop computer,noun,high
