id,translation_id,word_id,yoruba_text,english_text,is_jw_reference,confidence,source,score
1,1.0,1,M. K. O. Abiola,Moshood Kashimawo Olawale Abiola,False,high,primary_translation,0
2,3.0,2,madagáskàr,madagascar,False,high,primary_translation,0
3,,3,"Yà tọ̀ síyẹn, à wọn ìwé kékeré à tà wọn à ṣà rò kúkúrú tún mú kí òtítọ́ Ìjọba náà dé à wọn à gbègbè tó wà lá bẹ́ à kóso Pọ́túgà, irú bí Àǹgólà, Azores, Cape Verde, East Timor, Goa, Madeira, à ti Mòsáń bíìkì.","In addition, through tracts and booklets, the word of truth spread to the far reaches of the Portuguese Empire —Angola, the Azores, Cape Verde, East Timor, Goa, Madeira, and Mozambique.",True,high,html,0
4,,3,"Ẹgbẹẹgbẹ̀rún à wọn ará tó jẹ́ ọmọ ilẹ̀ Sípéènì à ti Belgium ló wà níbẹ̀, títí kan à wọn tí wọ́n wá sí à péjọpọ̀ náà lá ti Mòsáń bíìkì, Àǹgólà, Cape Verde, Madeira, à ti Azore.","Thousands of Spanish and Belgian brothers were present, as well as delegates from Mozambique, Angola, Cape Verde, Madeira, and the Azores.",False,high,html,0
5,,3,Àmọ́ kò rọrùn fá wọn òbí mi to rí ó ti pẹ́ tí wọ́n ti ń gbé ní erékùṣù kékeré tó ń jẹ́Madeiralórílẹ̀-èdè Poto gí.”,"“But it was challenging for my parents, who had lived for so long on the small Portuguese island of Madeira.”",False,high,tmem,0
6,,3,"Lónìí, à wọn akéde tó lé ní ẹgbẹ̀rún lọ́nà à á dọ́ta [50,000] ló ń wà ásù ìhìn rere náà lórílẹ̀-èdè Pọ́túgà à ti lá wọn erékùṣù míì tí wọ́n ti ń sọ èdè Poto gí irú bí Azores à tiMadeira.","Today, over 50,000 Kingdom publishers preach the good news of God's Kingdom in Portugal and on several islands where Portuguese is spoken, including the Azores and Madeira.",False,high,tmem,0
7,,3,Àmọ́ kò rọrùn fá wọn òbí mi tọ́jọ́ ti pẹ́ tí wọ́n ti ń gbé ní erékùṣù kékeré tó ń jẹ́Madeiralórílẹ̀-èdè Poto gí.”,"“But it was challenging for my parents, who had lived for so long on the small Portuguese island of Madeira.”",False,high,tmem,0
8,,3,"Wọ́n sọ pé ó lè jẹ́ ọtíMadeirani, wọ́n sì sọ pé “à kọ̀tun ni, kò le jù, ó dá ra lẹ́nu, ó sì gbá dùn mọ́ni.”","They concluded that it was likely a dry Madeira, and they pronounced its taste “fresh, clean, lively and well-balanced.”",False,high,tmem,0
9,,3,madeira,madeira,False,high,primary_translation,0
10,,4,"(1 Timoti 2:14) Ó ń kó ifẹ abinibi ti araye lati jọsin nífà nipa ṣiṣagbatẹru ọpọlọpọ iru awọn ọlọrun ajọsinfun—ẹmi awọn babanla, oriṣa, awọn ère isin, Madonna.","(1 Timothy 2:14) He plays upon mankind's inborn desire to worship by promoting many kinds of deities —ancestral spirits, idols, icons, Madonnas.",True,high,html,0
11,,4,FEBRUARY 1995 ni òkìkí bẹ̀rẹ̀ sí í kàn nípa ohun tí à wọn ènìyàn rò pé ó jẹ́ iṣẹ́ ìyanu òde òní kan: Àwọn ènìyàn rò pé à wọn rí èreMadonnaní Civitavecchia bí ó ṣe ń sun ẹ̀jẹ̀.,IT WAS in February 1995 that reports began to circulate regarding what was thought to be a modern-day miracle: A statue of the Madonnain Civitavecchia was supposedly observed crying tears of blood.,False,high,tmem,0
12,,4,Awọn Kato liki ni Poland gbadura fun alaafia araawọn wọn a si fi awọn ohun ọ̀ṣọ́ iyebiye ṣeMadonnawọn lọṣọọ nigba ti wọn ba gbagbọ pe adura wọn ni a ti gbọ́.,Catholics in Poland pray for their personal well-being and decorate their Madonnawith jewelry when they believe that their prayers are heard.,False,high,tmem,0
13,,4,Ọgọrọọrun awọn ere iranti ati ere isin tiMadonnaDudu ninu awọn ṣọọṣi jakejado aye ko le kuna lati mu ere iranti Atẹmisi wa sọkan.,The hundreds of statues and icons of the Black Madonnain Catholic churches throughout the world cannot fail to evoke the statue of Artemis.,False,high,tmem,0
14,,4,"Wọ́n sọ pé èreMadonnakan ní ìlú ń lá Civitavecchia ní ilẹ̀ Itali ń sun ẹ̀jẹ̀, níto rí rírọ́ tí ẹgbẹẹgbà árùn-ún à wọn òǹwòran ati à wọn arìnrìn à jò mímọ́ tí wọ́n nífẹ̀ẹ́ ìtọpinpin ń rọ́ wá.","In the Italian city of Civitavecchia, a statue of the Madonnawas recently said to have wept blood, resulting in an influx of tens of thousands of curious onlookers and pilgrims.",False,high,tmem,0
15,,4,"□ Obinrin kan rohin pe: “Ni 1958, mo nlọwọ ninu awọn igbokegbodo ṣọọṣi pẹlu aki kanjuuṣẹ, paapaa ninu irin ajo isin lọ si Ile IjọsinMadonnati Ifẹ Atọrunwa ni Rome.","□ A woman reports: “In 1958, I was actively engaged in parish activities, particularly in pilgrimages to the Sanctuary of the Madonnaof the Divine Love in Rome.",False,high,tmem,0
16,,4,"Lakooko awọn irin ajo gbigbooro rẹ, ohun ko tii tase anfaani kan lati bẹ awọn ojubọ Maria wo, papọ pẹlu tiMadonnaDudu ti Czesto chowa, ni Poland.","During his extensive travels, he never misses an opportunity to visit Marian shrines, including that of the Black Madonnaof Czestochowa, in Poland.",False,high,tmem,0
17,,4,madonna,madonna,False,high,primary_translation,0
